title_id,title,region,category
UCES-01207/POR,Buzz! Quem é o Génio Português? ~ Buzz! Sokrovishha nacii,Europe,Games
ULES-01331,FIFA 10,Portugal,Games
ULES-01550,FIFA 12,Portugal,Games
ULJM-06300,Toki no Kizuna: Hanamusubi Tsuzuri,Japan,Games
ULJM-05733,Eiyuu Densetsu: Zero no Kiseki,Japan,Games
ULES-01592,FIFA 14,Portugal,Games
ULJM-05731,Metal Fight Beyblade Portable: Chouzetsu Tensei! Vulcan Horuseus,Japan,Games
ULJM-05123,Gurumin,Japan,Games
ULJM-05493,Phantasy Star Portable 2,Japan,Games
ULJM-08030,Phantasy Star Portable 2,Japan,Games
ULJM-05780,Shining Hearts,Japan,Games
ULJM-08049,Shining Hearts,Japan,Games
ULJS-00138,Valhalla Knights 2,Japan,Games
ULJM-05181,Bomberman Land Portable,Japan,Games
ULJM-05319,Bomberman Land Portable,Japan,Games
ULJM-05147,Goku Makaimura,Japan,Games
ULES-01240,Disney G-Force,Russia,Games
UCET-00844,God of War: Chains of Olympus,Europe,Preproduction
ULES-00614,V8 Supercars Australia 3: Shootout,Australia,Games
ULES-00288,007: From Russia with Love,"Europe, Australia",Games
ULES-00516,The Con,Australia,Games
TCM-30002,Dead or Alive: Paradise,Japan,Games
ULJM-05640,Dead or Alive: Paradise,Japan,Games
ULJM-91017,Shin Sangoku Musou: Multi Raid,Japan,Demos
ULJM-05099,Ooedo Senryoubako,Japan,Games
ULJM-06034,DJ Max Portable: Black Square,Japan,Games
ULJM-05062,Exit,Japan,Games
ULJM-05271,Exit,Japan,Games
ULJS-00557,Sword Art Online: Infinity Moment,Japan,Games
ULJS-00558,Sword Art Online: Infinity Moment,Japan,Games
ULJM-05011,Puzzle Bobble Pocket,Japan,Games
UCET-00445/0.01,Ape Academy 2,Europe,Preproduction
ULUS-10553,PES 2011: Pro Evolution Soccer,Latin America,Games
ULJM-05527,Memories Off #5 Encore,Japan,Games
ULJM-05225,Street Fighter Zero 3 Double Upper,Japan,Games
ULJM-91016,Sora no Kiseki: Material Collection Portable Mini,Japan,Demos
ULJM-05440,Fantasy Golf Pangya Portable,Japan,Games
ULJM-05485,ToHeart 2 Portable,Japan,Games
ULJM-05485~6,ToHeart Portable,Japan,Games
ULES-00664,DreamWorks Vecinos Invasores: Hammy Enloquece,Spain,Games
ULES-01517,Battle vs. Chess,Europe,Preproduction
ULET-00435,Arthur and the Minimoys,Europe,Preproduction
ULET-00391,Juiced: Eliminator,Europe,Preproduction
UCET-00247,Key of Heaven,Europe,Preproduction
UCET-00751,Ratchet & Clank: Size Matters,Europe,Preproduction
ULJM-05490,Blazing Souls Accelate,Japan,Games
ULJS-19035,Code Geass: Hangyaku no Lelouch: Lost Colors,Japan,Games
ULUX-80153,Field Commander,USA,Preproduction
ULJM-06382,Grisaia no Meikyuu: Le Labyrinthe de la Grisaia,Japan,Games
ULJM-06395,Grisaia no Rakuen: Le Eden de la Grisaia,Japan,Games
ULJM-05904,Midnight Club: L.A. Remix,Japan,Games
UCJS-18031,Minna no Golf Portable 2,Japan,Games
ULJM-05703,Nise no Chigiri,Japan,Games
ULJS-00299,Storm Lover,Japan,Games
ULJS-00300,Storm Lover,Japan,Games
ULJM-06158,Taikou Risshiden V,Japan,Games
ULJM-05689,Wand of Fortune Portable,Japan,Games
ULET-00696,Sid Meier's Pirates!,Europe,Preproduction
ULJM-05122,Artlist Collection: The Dog Happy Life: Shiawase Wanko Seikatsu Dai-1-dan,Japan,Games
ULJM-95002,Artlist Collection: The Dog Happy Life: Shiawase Wanko Seikatsu Dai-1-dan: McDonald's Ver.,Japan,Games
ULES-00917/1.00,Crash of the Titans,Europe,Preproduction
ULUS-10655,FIFA 14: Edición Legado,Latin America,Games
ULJM-05162,Spectral vs. Generation,Japan,Games
ULES-00743,Disney/Pixar Ratatouille,Greece,Games
UCES-01581,Invizimals: Shadow Zone,Greece,Games
ULJM-05390,Rei Chou Aniki,Japan,Games
UCJS-10116,Ore no Shikabane o Koete Yuke,Japan,Games
UCJS-10117,Ore no Shikabane o Koete Yuke,Japan,Games
ULJM-05397,Guilty Gear Judgment,Japan,Games
ULJM-05355,Guilty Gear XX Accent Core Plus,Japan,Games
ULJS-00490,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 1),Japan,Games
ULJS-00492,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 1),Japan,Games
ULJS-19086,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 1),Japan,Games
ULJS-00491,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 2),Japan,Games
ULJS-00493,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 2),Japan,Games
ULJS-19087,Ore no Imouto ga Konna ni Kawaii Wake ga Nai Portable ga Tsuzuku Wake ga Nai (Disc 2),Japan,Games
ULJM-06315,Brothers Conflict: Brilliant Blue,Japan,Games
UCJS-10039,Doko Demo Issho: Let's Gakkou!,Japan,Games
UCJS-10039/1.01,Doko Demo Issho: Let's Gakkou!,Japan,Games
UCJS-18012,Doko Demo Issho: Let's Gakkou!,Japan,Games
ULKS-46017,Star Wars Battlefront: Renegade Squadron,Korea,Games
ULJM-06225,Kisou Ryouhei Gunhound EX,Japan,Games
ULET-01349/0.01,Grand Theft Auto: Chinatown Wars,Europe,Preproduction
ULET-01349/0.02,Grand Theft Auto: Chinatown Wars,Europe,Preproduction
ULJS-00512,Accel World: Kasoku no Chouten,Japan,Games
ULJM-91020,Shin Sangoku Musou: Multi Raid 2,Japan,Demos
ULJS-00510,Accel World: Gin'yoku no Kakusei,Japan,Games
ULES-01103,Warning: Code de la Route,France,Games
ULES-00118,Dynasty Warriors,France,Games
UCET-00179/0.05,Lemmings,Europe,Preproduction
UCET-00006/0.01,WRC: FIA World Rally Championship,Europe,Preproduction
ULJS-00026,Kidou Keisatsu Patlabor: Kamubakku MiniPato,Japan,Games
ULJS-00294,Tales of the World: Radiant Mythology 3,Japan,Games
UCJS-10084,Clank & Ratchet: Maruhi Mission Ignition!,Japan,Games
ULJS-00293,Tales of Phantasia: Narikiri Dungeon X,Japan,Games
HONEY-006,Starry Sky: After Summer Portable,Japan,Games
ULJM-06208,Starry Sky: After Summer Portable,Japan,Games
HONEY-006,"Starry Sky: After Summer Portable: Etsuran Shite Please ""Etsu Puritsu 2""",Japan,Bonus Discs
ULJM-06255,"Starry Sky: After Summer Portable: Etsuran Shite Please ""Etsu Puritsu 2""",Japan,Bonus Discs
UCKS-45082,Echochrome: Muhan Hoerang,Korea,Games
ULKS-46065,Metal Gear Ac!d²,Korea,Games
UGPP-00501,Hakuouki: Yuugiroku,Japan,Games
ULJM-05663,Hakuouki: Yuugiroku,Japan,Games
ULJM-05959,Pop'n Music Portable 2,Japan,Games
ULJM-08020,Shin Sangoku Musou 2nd Evolution,Japan,Games
ULES-01569,FIFA 13,France,Games
ULKS-46057,WWE SmackDown vs. Raw 2006,Korea,Games
ULJM-06229,7th Dragon 2020-II,Japan,Games
ULJM-05824,Bunmei Kaika: Aoiza Ibunroku,Japan,Games
ULJM-05538,Busou Shinki: Battle Masters,Japan,Games
ULJS-00374,Chikyuu Boueigun 2 Portable,Japan,Games
ULJS-00381,Chikyuu Boueigun 2 Portable,Japan,Games
ULJM-05990,Danball Senki Boost,Japan,Games
ULJM-06096,Danball Senki W,Japan,Games
ULJS-00496,Digimon World Re:Digitize,Japan,Games
ULJM-05916,Hakuouki: Reimeiroku Portable,Japan,Games
ULJM-05917,Hakuouki: Reimeiroku Portable,Japan,Games
ULJM-05441,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,Japan,Games
ULJM-05952,Hatsune Miku: Project Diva 2nd,Japan,Games
ULJM-05518,J.League Pro Soccer Club o Tsukurou! 6: Pride of J,Japan,Games
ULJM-05898,J.League Pro Soccer Club o Tsukurou! 7: Euro Plus,Japan,Games
ULJM-06083,Jikkyou Powerful Pro Yakyuu 2012,Japan,Games
ULJM-05569,Kin'iro no Corda,Japan,Games
ULJM-05676,Last Ranker,Japan,Games
UCJS-10101,Minna no Tennis Portable,Japan,Games
UCJS-18049,Minna no Tennis Portable,Japan,Games
ULJS-00550,One Piece: Romance Dawn: Bouken no Yoake,"Japan, Korea",Games
ULKS-46287,One Piece: Romance Dawn: Bouken no Yoake,"Japan, Korea",Games
ULJS-00536,SD Gundam GGeneration Overworld,Japan,Games
ULJS-00522,Super Danganronpa 2: Sayonara Zetsubou Gakuen,Japan,Games
ULJS-00124,Suzumiya Haruhi no Yakusoku,Japan,Games
ULJS-19023,Suzumiya Haruhi no Yakusoku,Japan,Games
ULJM-06290,Toukiden,Japan,Games
ULJM-06185,Uta no Prince-sama: All Star,Japan,Games
ULJM-05771,World Soccer Winning Eleven 2011,Japan,Games
UCKS-45149,Zettai Hero Kaizou Keikaku,"Japan, Korea",Games
ULJS-00262,Zettai Hero Kaizou Keikaku,"Japan, Korea",Games
ULJM-05399,Hiiro no Kakera Portable,Japan,Games
ULJM-06067,Hiiro no Kakera Portable,Japan,Games
ULJS-00111,R-Type Tactics,Japan,Games
ULJS-00429,Mahou Shoujo Madoka Magica Portable,Japan,Games
ULJS-00430,Mahou Shoujo Madoka Magica Portable,Japan,Games
ULJM-06079,unENDing Bloody Call,Japan,Games
ULJM-05956,Arcana Famiglia: La Storia della Arcana Famiglia,Japan,Games
ULJM-06032,Arcana Famiglia: Vascello Phantasma no Majutsushi,Japan,Games
ULJS-00532,AKB1-149: Ren'ai Sousenkyo (Game Disc),Japan,Games
ULJS-00533,AKB1-149: Ren'ai Sousenkyo (Data Install Senyou Disc),Japan,Games
ULJS-00311,Dragon Ball Tag VS,Japan,Games
ULJS-19067,Dragon Ball Tag VS,Japan,Games
ULJM-05277,Eiyuu Densetsu: Sora no Kiseki SC (Disc 1),Japan,Games
ULJM-08034,Eiyuu Densetsu: Sora no Kiseki SC (Disc 1),Japan,Games
ULJM-05278,Eiyuu Densetsu: Sora no Kiseki SC (Disc 2),Japan,Games
ULJM-08035,Eiyuu Densetsu: Sora no Kiseki SC (Disc 2),Japan,Games
ULJS-00597,God Eater 2,Japan,Games
ULJS-00350,God Eater Burst: Append-ban,Japan,Games
ULJM-05691,"Hanayaka Nari, Wa ga Ichizoku",Japan,Games
UCKS-45104,Prinny: Ore ga Shujinkou de Iinsuka?,"Japan, Korea",Games
ULJS-00150,Prinny: Ore ga Shujinkou de Iinsuka?,"Japan, Korea",Games
ULJM-06240,Pro Yakyuu Spirits 2013,Japan,Games
ULJM-06024,Sengoku Musou 3 Z Special,Japan,Games
ULJM-05584,Shin Sangoku Musou 5 Empires,Japan,Games
ULJS-00081,Taiko no Tatsujin Portable 2,Japan,Games
ULJM-06292,Uta no Prince-sama: Music 2,Japan,Games
ULJM-05648,World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,Japan,Games
ULKS-46085,Dragon Ball Z: Jinmudohoe,Korea,Games
ULKS-46086,Naruto: Narutimate Portable: Muhwanseongui Gwon,Korea,Games
ULJM-05049,Burnout Legends,Japan,Games
UCJS-10061,Coded Soul: Uketsugareshi Idea,Japan,Games
ULJM-05690,D.C. Girl's Symphony Pocket,Japan,Games
ULJS-00004,Eiyuu Densetsu Gagharv Trilogy: Shiroki Majo,Japan,Games
ULJS-00281,Gundam Assault Survive,Japan,Games
ULJM-05421,Jikkyou Powerful Pro Yakyuu Portable 4,Japan,Games
ULJS-19030,Kenka Banchou 3: Zenkoku Seiha,Japan,Games
UCJS-10107,LittleBigPlanet Portable,Japan,Games
ULJS-00089,Makai Senki Disgaea Portable,Japan,Games
ULJM-05072,Nobunaga no Yabou: Shouseiroku,Japan,Games
ULJM-05329,Nobunaga no Yabou: Shouseiroku,Japan,Games
UCJS-10077,Patapon,Japan,Games
UCJS-18027,Patapon,Japan,Games
UCJS-10052,Ratchet & Clank 5: Gekitotsu! Dodeka Ginga no MiriMiri Gundan,Japan,Games
ULJS-00434,Sangoku-hime: Sangoku Ransei: Haten no Saihai,Japan,Games
ULJM-05398,Sangokushi VIII,Japan,Games
ULJM-05934,Senritsu no Stratus,Japan,Games
ULJM-05683,Starry Sky: In Spring Portable,Japan,Games
ULJM-05031,Twelve: Sengoku Fuushinden,Japan,Games
ULJM-05817,Uta no Prince-sama: Sweet Serenade,Japan,Games
ULJM-05834,Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku,Japan,Games
ULJM-05922,World Soccer Winning Eleven 2012,Japan,Games
ULES-00745,Disney · Pixar Rottatouille,Norway,Games
UCKM-84003,Personal Utility Disc Ver. 1.0,Korea,Applications
ULKS-46015,Untold Legends: Brotherhood of the Blade,Korea,Games
ULJM-05885,Grand Theft Auto: Liberty City Stories,Japan,Games
ULJM-05308,Need for Speed: ProStreet,Japan,Games
ULJM-05443,Need for Speed: ProStreet,Japan,Games
UCJS-10004,Saru! Get You! P!,Japan,Games
ULJM-06020,Shining Blade,Japan,Games
ULKS-46024,World Soccer Winning Eleven 9: Ubiquitous Evolution,Korea,Games
ULJM-05868,Akiba's Trip,Japan,Games
ULJS-00317,Durarara!! 3way Standoff,Japan,Games
ULJS-00318,Durarara!! 3way Standoff,Japan,Games
UCJS-10016,Fukufuku no Shima,Japan,Games
ULJS-00393,Gundam Memories: Tatakai no Kioku,Japan,Games
ULJM-05998,"Hanayaka Nari, Wa ga Ichizoku: Kinema Mosaic",Japan,Games
ULJS-00257,Katekyoo Hitman Reborn! Kizuna no Tag Battle,Japan,Games
ULJS-00523,Kuroko no Baske: Kiseki no Game,Japan,Games
ULJS-19097,Kuroko no Baske: Kiseki no Game,Japan,Games
ULJS-00103,Minna no Chizu 2,Japan,Applications
ULAS-42098,Puyo Puyo! Puyopuyo 15th Anniversary,"Japan, Asia",Games
ULJM-05177,Puyo Puyo! Puyopuyo 15th Anniversary,"Japan, Asia",Games
ULJM-05342,Puyo Puyo! Puyopuyo 15th Anniversary,"Japan, Asia",Games
ULJM-05905,Uta no Prince-sama: Repeat,Japan,Games
ULJM-05887,Steins;Gate,Japan,Games
ULJM-05739,Winning Post 7 2010,Japan,Games
ULJM-05735,Ken to Mahou to Gakuen Mono. 3,Japan,Games
ULJM-91018,Phantasy Star Portable 2,Japan,Demos
ULJS-00331,Kamen Rider: Climax Heroes OOO,Japan,Games
HONEY-002,Starry Sky: In Summer Portable,Japan,Games
ULJM-05740,Starry Sky: In Summer Portable,Japan,Games
ULJS-00143,Super Robot Taisen A Portable,Japan,Games
ULJM-05785,Uta no Prince-sama: Amazing Aria,Japan,Games
ULJM-05903,Sengoku Basara: Chronicle Heroes,"Japan, Korea",Games
ULKS-46259,Sengoku Basara: Chronicle Heroes,"Japan, Korea",Games
UCKS-45158,Bleach: Heat the Soul 7,Korea,Games
ULJS-00383,Taiko no Tatsujin Portable DX,"Japan, Korea",Games
ULKS-46273,Taiko no Tatsujin Portable DX,"Japan, Korea",Games
ULKS-46240,DJ Max Portable: Hot Tunes,Korea,Games
ULJS-00056,Koukyou Shihen Eureka Seven,Japan,Games
UCJS-10113,Patapon 3,Japan,Games
ULKS-46270,Silhwang Powerful Pro Yagu 2011,Korea,Games
UCJS-10093,Bleach: Heat the Soul 6,Japan,Games
ULJM-05779,Gungnir: Masou no Gunshin to Eiyuu Sensou,Japan,Games
ULJM-05343,Ken to Mahou to Gakuen Mono.,Japan,Games
ULJM-06001,Ren'ai Banchou 2: Midnight Lesson!!!,Japan,Games
ULJS-19057,Ace Combat X2: Joint Assault,Japan,Games
ULJS-00322,Another Century's Episode Portable,Japan,Games
UCJS-10095,Boku no Natsuyasumi 4: Setouchi Shounen Tanteidan: Boku to Himitsu no Chizu,Japan,Games
ULJS-00309,"Daito Giken Koushiki Pachi-Slot Simulator: Ossu! Misao, Maguro Densetsu Portable",Japan,Games
ULJS-00541,Digimon Adventure,Japan,Games
ULJM-05608,Fairy Tail: Portable Guild,Japan,Games
ULJM-08050,Fairy Tail: Portable Guild,Japan,Games
ULJS-00122,Gundam Battle Chronicle,Japan,Games
ULJS-00456,Heroes Phantasia,Japan,Games
ULJS-00546,The Idolmaster Shiny Festa: Funky Note,Japan,Games
ULJS-00544,The Idolmaster Shiny Festa: Honey Sound,Japan,Games
ULJS-00218,Katekyoo Hitman Reborn! Battle Arena 2: Spirits Burst,Japan,Games
ULJS-00517,Kenka Banchou Bros. Tokyo Battle Royale,Japan,Games
ULJM-05989,Kurohyou 2: Ryuu ga Gotoku Ashura-hen,Japan,Games
ULJM-05982,Lord of Apocalypse,Japan,Games
ULJM-05325,Star Ocean: Second Evolution,Japan,Games
ULJM-05591,Star Ocean: Second Evolution,Japan,Games
ULJS-00389,Toriko: Gourmet Survival,Japan,Games
ULJM-06038,Winning Post 7 2012,Japan,Games
ULJM-05299,Yggdra Union,Japan,Games
ULJM-06219,Black Wolves Saga: Last Hope,Japan,Games
ULJM-05344,Panic Palette Portable,Japan,Games
ULJS-00007,AI Mahjong,Japan,Games
ULJS-00188,Bokujou Monogatari: Sugar Mura to Minna no Negai,Japan,Games
UCJS-18018,TalkMan,Japan,Games
ULJM-05734,Yu-Gi-Oh! 5D's Tag Force 5,Japan,Games
ULJS-00440,Nendoroid Generation,Japan,Games
ULJS-00441,Nendoroid Generation,Japan,Games
ULJM-05541,Tokimeki Memorial 4,Japan,Games
ULJM-05410,Zill O'll Infinite Plus,Japan,Games
ULES-00510,L'Arnaqueur,France,Games
ULJM-05709,K-ON! Houkago Live!!,Japan,Games
ULJM-08048,K-ON! Houkago Live!!,Japan,Games
UCJS-10021,Blade Dancer: Sennen no Yakusoku,Japan,Games
ULJM-06349,Kin'iro no Corda 3: Another Sky feat. Jinnan,Japan,Games
ULJM-05184,Planetarium Creator Oohira Takayuki Kanshuu: Homestar Portable,Japan,Games
ULJM-06023,12-ji no Kane to Cinderella: Halloween Wedding,Japan,Games
ULJM-05992,Amatsumi Sora ni! Kumo no Hatate ni (Disc 1),Japan,Games
UCJS-10057,Bleach: Heat the Soul 4,Japan,Games
ULJS-00459,Boku wa Tomodachi ga Sukunai Portable,Japan,Games
ULJM-05294,Chronicle of Dungeon Maker II,Japan,Games
ULJS-00060,Daito Giken Koushiki Pachi-Slot Simulator: Yoshimune Portable,Japan,Games
ULJM-05847,Hanaoni: Koisomeru Koku: Eikyuu no Shirushi,Japan,Games
ULJM-05843,Harukanaru Toki no Naka de 5,Japan,Games
ULJS-00295,Hisshou Pachinko: Pachi-Slot Kouryaku Series Portable Vol. 1: Shin Seiki Evangelion: Tamashii no Kiseki,Japan,Games
ULJS-00063,Innocent Life: Shin Bokujou Monogatari,Japan,Games
ULJM-05991,Jikkyou Powerful Pro Yakyuu 2011 Ketteiban,Japan,Games
ULJS-00131,Kidou Senshi Gundam: Gihren no Yabou: Axis no Kyoui,Japan,Games
ULJM-05213,Medal of Honor: Heroes,Japan,Games
ULJM-05318,Medal of Honor: Heroes,Japan,Games
ULJM-05386,NBA Live 09,Japan,Games
ULJM-05536,NBA Live 10,Japan,Games
ULJM-05737,NBA Live 10,Japan,Games
ULJM-05140,Numpla & Oekaki Puzzle,Japan,Games
ULJM-05489,Persona 3 Portable,Japan,Games
ULJM-08044,Persona 3 Portable,Japan,Games
ULJM-05605,Pop'n Music Portable,Japan,Games
ULJM-05537,Power Pro Success Legends,Japan,Games
ULJM-05539,Puyo Puyo 7,Japan,Games
ULJM-05263,Shougi ga Tsuyokunaru: Gekisashi: Jouseki Doujou,Japan,Games
ULJM-05146,Sudoku,Japan,Games
ULJS-00553,Summon Night 5,Japan,Games
ULJM-05751,Suzumiya Haruhi-chan no Mahjong,Japan,Games
ULJM-06381,Uta no Prince-sama: All Star After Secret,Japan,Games
ULJS-00427,Weiss Schwarz Portable: 2 Turn-me,Japan,Games
ULJS-00421,Weiss Schwarz Portable: Boost Weiss,Japan,Games
ULJM-05128,Boku wa Koukuu Kanseikan: Airport Hero Narita,Japan,Games
UCJS-10056,Minna no Golf-jou Vol. 1 (Disc 2),Japan,Games
ULJS-00211,Minna no Navi (Disc 1),Japan,Games
ULJS-00212,Minna no Navi (Disc 2),Japan,Games
ULJM-05553,Warship Gunner 2 Portable,Japan,Games
ULJM-05391,Rockman Rockman,Japan,Games
ULJS-00270,Classic Dungeon: Fuyoku no Masoujin,Japan,Games
ULJS-00360,Rurouni Kenshin: Meiji Kenkaku Romantan Saisen,Japan,Games
ULJM-05004,Mahjong Taikai,Japan,Games
ULJM-06012,Pro Yakyuu Spirits 2012,Japan,Games
ULJS-00015,Tales of Eternia,Japan,Games
ULJS-19004,Tales of Eternia,Japan,Games
ULJM-95004,Tales of the World: Radiant Mythology,Japan,Games
ULJM-06135,UnchainBlades EXXiV,Japan,Games
ULJM-06153,Nikoli no Sudoku Lite Daisan-shuu,Japan,Games
UCAS-40113,Ridge Racers 2,Asia,Games
UCKS-45032,Ridge Racers 2,Asia,Games
ULJS-00182,Makai Senki Disgaea 2 Portable,Japan,Games
ULJS-19053,Makai Senki Disgaea 2 Portable,Japan,Games
ULJM-06089,Juuza Engi: Engetsu Sangokuden,Japan,Games
ULJM-06071,Soukoku no Kusabi: Hiiro no Kakera 3: Ashita e no Tobira,Japan,Games
ULJS-00458,Kirameki School Life SP: The Wonder Years,Japan,Games
ULJM-06352,"Shinobi, Koiutsutsu",Japan,Games
ULJS-00097,Tales of Destiny 2,Japan,Games
KTGS-P0230,Kin'iro no Corda 3: Full Voice Special,Japan,Games
ULJM-06322,Kin'iro no Corda 3: Full Voice Special,Japan,Games
ULJM-05759,Persona 2: Tsumi: Innocent Sin,Japan,Games
ULJM-06379,Satomi Hakkenden: Hamaji Hime no Ki,Japan,Games
ULJM-05001,Metal Gear Ac!d,Japan,Games
ULJM-06113,Nayuta no Kiseki,Japan,Games
UCJS-10005,PoPoLoCrois Monogatari: Pietro Ouji no Bouken,Japan,Games
UCJS-10102,SOCOM: U.S. Navy SEALs Portable,Japan,Games
ULJS-00277,Vitamin Z Revolution,Japan,Games
UCJS-10076,Yuusha no Kuse ni Namaiki da.,Japan,Games
ULJM-05040,Princess Crown,Japan,Games
ULJM-05236,Princess Crown,Japan,Games
UCES-01197,Buzz! Le Plus Malin des Français,France,Games
ULES-00162,FIFA 06,France,Games
ULES-01326,FIFA 10,France,Games
ULES-01476#,FIFA 11,France,Games
ULES-01546,FIFA 12,France,Games
ULES-01587,FIFA 14,France,Games
ULES-00157,NBA Live 06,France,Games
ULJS-00282,"Shin Master of Monsters Final EX: Mukunaru Nageki, Tenmei no Saika",Japan,Games
ULJM-05564,Silent Hill: Shattered Memories,Japan,Games
ULJM-05828,Silent Hill: Shattered Memories,Japan,Games
UCES-00882,Go!Explore,France,Applications
ULES-00588,Ford Street Racing XR Edition,Australia,Games
ULUS-10129,Micro Machines V4,USA,Games
ULUS-10401,Samurai Shodown Anthology,USA,Games
ULUS-10401F,Samurai Shodown Anthology,USA,Games
UCES-01229,Dissidia Final Fantasy,Russia,Games
ULES-00558,Medal of Honor: Heroes,France,Games
ULUX-80215,Mercury Meltdown,USA,Preproduction
ULJM-05964,Puyo Puyo!! Puyopuyo 20th Anniversary,Japan,Games
ULJM-06212,Puyo Puyo!! Puyopuyo 20th Anniversary,Japan,Games
UCJB-98001,Demo Disc for PSP Vol. 1,Japan,Demos
UCJB-98002,Demo Disc for PSP Vol. 2,Japan,Demos
ULJS-19062,Kenka Banchou 5: Otoko no Rule,Japan,Games
ULJM-05411,Tomoyo After: It's a Wonderful Life: CS Edition,Japan,Games
ULJM-05587,Tegami Bachi: Kokoro Tsumugu Mono e,Japan,Games
ULES-00321,Disney/Pixar Cars,France,Games
ULJM-05430,Medal of Honor: Heroes 2,Japan,Games
UCJP-00161-#11,LocoRoco 2,Japan,Preproduction
ULES-00994,MX vs. ATV Extrême Limite,France,Games
ULET-00148/0.01,Kao Challengers,Europe,Preproduction
UCES-01291,Buzz! Quiz World,Europe,Games
ULES-01476,FIFA 11,France,Games
ULUS-10394,FIFA Soccer 09,Canada,Games
ULES-01438,Prince of Persia: Zabytye peski,Russia,Games
ULES-01317,Il-2 Shturmovik: Krylatye xishhniki,Russia,Games
ULES-01529,LEGO Piraty Karibskogo morya: Videoigra,Russia,Games
ULES-00475,E'ragon,Russia,Games
ULES-01273,Imagine: Champion Rider,Russia,Games
ULJM-05371,Burnout Dominator,Japan,Games
ULAS-42095,Burnout Dominator,Asia,Games
ULAS-42115,The Simpsons Game,Asia,Games
ULES-01480,FIFA 11,Russia,Games
ULES-01361,"Oblachno, vozmozhny osadki v vide frikadelek",Russia,Games
ULES-01495,Disney TRON: Evolution,Russia,Games
ULES-00911,Sega Rally,Russia,Games
ULES-00566,M.A.C.H.: Modified Air Combat Heroes,Russia,Games
ULES-01057,FIFA 08,Russia,Games
ULJS-00313,Twinkle Crusaders Starlit Brave,Japan,Games
ULJS-00359,Kenka Banchou 5: Otoko no Rule,Japan,Games
ULJS-00308,Venus & Braves: Majo to Megami to Horobi no Yogen,Japan,Games
UCJS-10089,Patapon 2: Don-Chaka,Japan,Games
UCJS-18036,Patapon 2: Don-Chaka,Japan,Games
UCJS-18053,Patapon 2: Don-Chaka,Japan,Games
ULJM-05488,Elminage II: Sousei no Megami to Unmei no Daichi,Japan,Games
ULJM-05883,Elminage III: Ankoku no Shito to Taiyou no Kyuuden,Japan,Games
ULJM-05232,Lumines II,Japan,Games
ULJM-05055,Rengoku II: The Stairway to H.E.A.V.E.N.,Japan,Games
ULJM-05152,Densha de Go! Pocket: Tokaidosen-hen,Japan,Games
ULJM-05864,Elminage Original: Yami no Miko to Kamigami no Yubiwa,Japan,Games
ULJM-06319,Jikkyou Powerful Pro Yakyuu 2013,Japan,Games
ULJS-00564,Ultraman All-Star Chronicle,Japan,Games
ULJM-06331,World Soccer Winning Eleven 2014,Japan,Games
UCAS-40100,King's Field: Additional I,Asia,Games
UCAS-40105,King's Field: Additional II,Asia,Games
ULES-01404,Disney/Pixar Istoriya igrushek: Bol'shoj pobeg,Russia,Games
ULJM-06295,Dia no Kuni no Alice: Wonderful Mirror World,Japan,Games
ULJS-00356,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,Japan,Games
ULJS-00358,Ore no Imouto ga Konna ni Kawaii wake ga Nai Portable,Japan,Games
ULJS-00186,ToraDora Portable!,Japan,Games
ULJS-00176,Soul Eater: Battle Resonance,Japan,Games
ULJM-06362,Kuroyuki-hime: Snow Black,Japan,Games
UCKS-45092,Ikuze! Gen-san: Yuuyake Daiku Monogatari,Korea,Games
ULJS-00339,Amagami,Japan,Games
ULJM-05383,Planetarian: Chiisa na Hoshi no Yume,Japan,Games
UCAS-40139,Magic Sudoku,Asia,Games
ULJS-00021,Bounty Hounds,Japan,Games
UCJS-10087,LocoRoco 2,Japan,Games
ULJS-00243,La Pucelle: Ragnarok,Japan,Games
ULJM-05542,Lucky Star: Net Idol Meister,Japan,Games
ULJS-00123,Suzumiya Haruhi no Yakusoku,Japan,Games
ULJM-05203,Kanon,Japan,Games
ULJS-00423,Ao no Exorcist: Genkoku no Labyrinth,Japan,Games
ULJS-00424,Ao no Exorcist: Genkoku no Labyrinth,Japan,Games
ULJS-00399,Durarara!! 3way Standoff: Alley,Japan,Games
ULJS-00353,Toaru Kagaku no Railgun,Japan,Games
ULJS-00420,Weiss Schwarz Portable: Boost Schwarz,Japan,Games
ULJS-00191,Zettai Zetsumei Toshi 3: Kowareyuku Machi to Kanojo no Uta,Japan,Games
ULJM-05061,FIFA 06,Japan,Games
UCJS-10019,Formula 1: F1 05 Portable,Japan,Games
ULJS-00010,Kollon,Japan,Games
